Product_ID,Product_Name,Year,Month,Quantity_Sold,Unit_Price,Revenue,Brand,timestamp
P14667,Smartwatch,2023,September,3,312.16,936.48,Samsung,2023-09-26
P11913,Coffee Maker,2023,September,338,1876.39,634219.82,Panasonic,2023-09-26
P16809,Soundbar,2023,September,490,2699.72,1322862.8,Sony,2023-09-26
P01815,Laptop,2023,September,273,1977.48,539852.04,Apple,2023-09-27
P15585,Smart TV,2023,September,179,218.64,39136.56,Sony,2023-09-27
P07935,Smart TV,2023,September,277,1977.35,547725.95,LG,2023-09-29
P14055,Smart TV,2023,September,20,2492.78,49855.6,Samsung,2023-09-29
P05487,Vacuum Cleaner,2023,September,201,140.82,28304.82,Dyson,2023-09-29
P08853,Smartphone,2023,September,250,2038.24,509560.0,LG,2023-09-30
P05793,Smartphone,2023,September,424,1151.72,488329.28,Google,2023-09-30
P14362,Refrigerator,2023,October,343,837.91,287403.13,Samsung,2023-10-01
P09772,Laptop,2023,October,89,1759.9,156631.1,Microsoft,2023-10-01
P04570,Digital Camera,2023,October,409,2717.36,1111400.24,Canon,2023-10-01
P07936,Smart TV,2023,October,358,2830.25,1013229.5,LG,2023-10-01
P15892,Headphones,2023,October,410,2357.93,966751.3,Sony,2023-10-01
P13138,Coffee Maker,2023,October,295,1969.88,581114.6,Philips,2023-10-01
P06100,Smart Speaker,2023,October,215,838.67,180314.05,Google,2023-10-01
P14056,Smart TV,2023,October,10,1625.66,16256.6,Samsung,2023-10-02
P03346,Vacuum Cleaner,2023,October,43,2322.17,99853.31,Beko,2023-10-02
P10384,Coffee Maker,2023,October,453,1075.65,487269.45,Nestle,2023-10-02
P05182,Monitor,2023,October,460,1165.67,536208.2,Dell,2023-10-04
P02734,Tablet,2023,October,459,2058.81,944993.79,Apple,2023-10-04
P07630,Soundbar,2023,October,183,955.17,174796.11,JBL,2023-10-06
P15280,Vacuum Cleaner,2023,October,19,2494.4,47393.6,Samsung,2023-10-07
P12220,Headphones,2023,October,260,951.13,247293.8,Panasonic,2023-10-07
P03958,Smart Speaker,2023,October,49,2469.82,121021.18,Bose,2023-10-07
P12832,Vacuum Cleaner,2023,October,82,496.16,40685.12,Philips,2023-10-08
P04264,Soundbar,2023,October,353,828.23,292365.19,Bose,2023-10-08
P13750,Smartphone,2023,October,71,2617.46,185839.66,Samsung,2023-10-09
P02122,Smartwatch,2023,October,246,304.09,74806.14,Apple,2023-10-09
P01510,Smartphone,2023,October,309,2836.97,876623.73,Apple,2023-10-10
P09466,Tablet,2023,October,187,1021.36,190994.32,Lenovo,2023-10-11
P03040,Refrigerator,2023,October,332,667.45,221593.4,Beko,2023-10-12
P09160,Laptop,2023,October,491,2562.92,1258393.72,Lenovo,2023-10-12
P08548,Headphones,2023,October,348,2769.54,963799.92,LG,2023-10-14
P04876,Laptop,2023,October,218,1444.74,314953.32,Dell,2023-10-15
P11914,Coffee Maker,2023,October,142,949.96,134894.32,Panasonic,2023-10-15
P16198,Gaming Console,2023,October,113,1567.91,177173.83,Sony,2023-10-16
P00898,Monitor,2023,October,424,1815.67,769844.08,Acer,2023-10-17
P05488,Vacuum Cleaner,2023,October,415,2721.13,1129268.95,Dyson,2023-10-19
P00592,Laptop,2023,October,288,293.02,84389.76,Acer,2023-10-20
P08854,Smartphone,2023,October,452,458.71,207336.92,LG,2023-10-22
P06406,Laptop,2023,October,26,1145.02,29770.52,HP,2023-10-22
P15586,Smart TV,2023,October,431,2280.23,982779.13,Sony,2023-10-23
P16810,Soundbar,2023,October,93,400.11,37210.23,Sony,2023-10-23
P02428,Headphones,2023,October,189,2247.23,424726.47,Apple,2023-10-24
P14974,Headphones,2023,October,376,110.45,41529.2,Samsung,2023-10-24
P05794,Smartphone,2023,October,93,2984.7,277577.1,Google,2023-10-24
P13444,Headphones,2023,October,123,175.71,21612.33,Philips,2023-10-24
P01816,Laptop,2023,October,486,922.18,448179.48,Apple,2023-10-24
P10078,Gaming Console,2023,October,107,2197.06,235085.42,Microsoft,2023-10-24
P07018,Headphones,2023,October,309,508.43,157104.87,JBL,2023-10-26
P10996,Gaming Console,2023,October,51,2821.94,143918.94,Nvidia,2023-10-27
P03652,Headphones,2023,October,417,1052.0,438684.0,Bose,2023-10-27
P16504,Digital Camera,2023,October,262,1649.76,432237.12,Sony,2023-10-28
P06712,Monitor,2023,October,493,215.07,106029.51,HP,2023-10-28
P01204,Smart Speaker,2023,October,273,2217.0,605241.0,Amazon,2023-10-29
P08242,Refrigerator,2023,October,487,473.08,230389.96,LG,2023-10-29
P10690,Gaming Console,2023,October,385,1436.47,553040.95,Nintendo,2023-10-30
P07324,Smart Speaker,2023,October,464,1630.05,756343.2,JBL,2023-10-30
P11608,Digital Camera,2023,October,269,1758.63,473071.47,Panasonic,2023-10-30
P00286,Gaming Console,2023,October,459,459.54,210928.86,AMD,2023-10-31
P11302,Smart TV,2023,October,375,260.03,97511.25,Panasonic,2023-10-31
P12526,Soundbar,2023,October,314,863.42,271113.88,Panasonic,2023-10-31
P14668,Smartwatch,2023,October,395,317.41,125376.95,Samsung,2023-10-31
P14363,Refrigerator,2023,November,163,87.78,14308.14,Samsung,2023-11-01
P02429,Headphones,2023,November,49,109.07,5344.43,Apple,2023-11-01
P09467,Tablet,2023,November,462,2299.14,1062202.68,Lenovo,2023-11-01
P03653,Headphones,2023,November,471,1694.4,798062.4,Bose,2023-11-03
P01817,Laptop,2023,November,119,1818.9,216449.1,Apple,2023-11-06
P08243,Refrigerator,2023,November,55,184.44,10144.2,LG,2023-11-07
P13445,Headphones,2023,November,224,1594.07,357071.68,Philips,2023-11-08
P13139,Coffee Maker,2023,November,232,1752.94,406682.08,Philips,2023-11-08
P00287,Gaming Console,2023,November,388,586.55,227581.4,AMD,2023-11-08
P00899,Monitor,2023,November,153,1159.18,177354.54,Acer,2023-11-09
P10997,Gaming Console,2023,November,328,320.3,105058.4,Nvidia,2023-11-09
P16199,Gaming Console,2023,November,158,2809.49,443899.42,Sony,2023-11-09
P07937,Smart TV,2023,November,220,882.43,194134.6,LG,2023-11-09
P08549,Headphones,2023,November,352,921.88,324501.76,LG,2023-11-10
P06101,Smart Speaker,2023,November,280,2958.62,828413.6,Google,2023-11-11
P06407,Laptop,2023,November,367,1185.61,435118.87,HP,2023-11-12
P08855,Smartphone,2023,November,212,2806.4,594956.8,LG,2023-11-12
P04877,Laptop,2023,November,80,2629.79,210383.2,Dell,2023-11-13
P12527,Soundbar,2023,November,90,471.85,42466.5,Panasonic,2023-11-13
P11303,Smart TV,2023,November,253,1385.42,350511.26,Panasonic,2023-11-13
P15587,Smart TV,2023,November,68,1127.25,76653.0,Sony,2023-11-13
P00593,Laptop,2023,November,84,1980.81,166388.04,Acer,2023-11-14
P05183,Monitor,2023,November,290,109.07,31630.3,Dell,2023-11-14
P15893,Headphones,2023,November,373,1655.18,617382.14,Sony,2023-11-15
P11915,Coffee Maker,2023,November,453,1676.01,759232.53,Panasonic,2023-11-16
P12221,Headphones,2023,November,316,2626.75,830053.0,Panasonic,2023-11-16
P09161,Laptop,2023,November,134,405.55,54343.7,Lenovo,2023-11-17
P01205,Smart Speaker,2023,November,104,1011.18,105162.72,Amazon,2023-11-18
P07631,Soundbar,2023,November,463,235.03,108818.89,JBL,2023-11-19
P14669,Smartwatch,2023,November,207,1834.56,379753.92,Samsung,2023-11-19
P14057,Smart TV,2023,November,143,1133.88,162144.84,Samsung,2023-11-19
P06713,Monitor,2023,November,154,1471.37,226590.98,HP,2023-11-19
P03959,Smart Speaker,2023,November,250,760.59,190147.5,Bose,2023-11-20
P16811,Soundbar,2023,November,10,1986.79,19867.9,Sony,2023-11-20
P10691,Gaming Console,2023,November,213,143.33,30529.29,Nintendo,2023-11-20
P12833,Vacuum Cleaner,2023,November,487,1767.37,860709.19,Philips,2023-11-21
P05489,Vacuum Cleaner,2023,November,487,1772.31,863114.97,Dyson,2023-11-21
P07019,Headphones,2023,November,57,298.12,16992.84,JBL,2023-11-22
P03347,Vacuum Cleaner,2023,November,326,740.6,241435.6,Beko,2023-11-22
P01511,Smartphone,2023,November,435,2654.83,1154851.05,Apple,2023-11-22
P02123,Smartwatch,2023,November,29,876.99,25432.71,Apple,2023-11-23
P09773,Laptop,2023,November,2,236.29,472.58,Microsoft,2023-11-23
P04571,Digital Camera,2023,November,181,1504.4,272296.4,Canon,2023-11-24
P15281,Vacuum Cleaner,2023,November,273,868.1,236991.3,Samsung,2023-11-26
P02735,Tablet,2023,November,193,1566.97,302425.21,Apple,2023-11-27
P04265,Soundbar,2023,November,156,1580.87,246615.72,Bose,2023-11-27
P16505,Digital Camera,2023,November,317,982.23,311366.91,Sony,2023-11-28
P14975,Headphones,2023,November,142,1372.72,194926.24,Samsung,2023-11-28
P03041,Refrigerator,2023,November,488,2124.68,1036843.84,Beko,2023-11-28
P11609,Digital Camera,2023,November,400,2409.91,963964.0,Panasonic,2023-11-29
P05795,Smartphone,2023,November,275,523.13,143860.75,Google,2023-11-29
P10385,Coffee Maker,2023,November,446,2799.45,1248554.7,Nestle,2023-11-29
P07325,Smart Speaker,2023,November,153,2731.54,417925.62,JBL,2023-11-29
P10079,Gaming Console,2023,November,398,1247.26,496409.48,Microsoft,2023-11-30
P13751,Smartphone,2023,November,426,1133.36,482811.36,Samsung,2023-11-30
P07632,Soundbar,2023,December,444,2423.97,1076242.68,JBL,2023-12-01
P10692,Gaming Console,2023,December,134,2121.09,284226.06,Nintendo,2023-12-02
P12528,Soundbar,2023,December,6,1244.24,7465.44,Panasonic,2023-12-02
P13446,Headphones,2023,December,321,135.22,43405.62,Philips,2023-12-03
P02736,Tablet,2023,December,159,802.53,127602.27,Apple,2023-12-03
P16200,Gaming Console,2023,December,185,939.62,173829.7,Sony,2023-12-04
P14976,Headphones,2023,December,186,676.07,125749.02,Samsung,2023-12-04
P09162,Laptop,2023,December,86,1347.2,115859.2,Lenovo,2023-12-07
P10080,Gaming Console,2023,December,274,2862.49,784322.26,Microsoft,2023-12-07
P09468,Tablet,2023,December,161,2991.59,481645.99,Lenovo,2023-12-08
P05490,Vacuum Cleaner,2023,December,152,2971.07,451602.64,Dyson,2023-12-08
P09774,Laptop,2023,December,119,2860.82,340437.58,Microsoft,2023-12-08
P08244,Refrigerator,2023,December,118,1645.27,194141.86,LG,2023-12-09
P03960,Smart Speaker,2023,December,290,2160.54,626556.6,Bose,2023-12-11
P15588,Smart TV,2023,December,381,2808.1,1069886.1,Sony,2023-12-12
P04878,Laptop,2023,December,78,2818.83,219868.74,Dell,2023-12-13
P00900,Monitor,2023,December,124,1196.53,148369.72,Acer,2023-12-14
P16506,Digital Camera,2023,December,292,2310.4,674636.8,Sony,2023-12-14
P07326,Smart Speaker,2023,December,322,2783.41,896258.02,JBL,2023-12-14
P14364,Refrigerator,2023,December,55,1850.0,101750.0,Samsung,2023-12-14
P10386,Coffee Maker,2023,December,52,2609.37,135687.24,Nestle,2023-12-14
P12222,Headphones,2023,December,77,1624.99,125124.23,Panasonic,2023-12-15
P07020,Headphones,2023,December,130,1453.6,188968.0,JBL,2023-12-16
P14058,Smart TV,2023,December,152,1472.12,223762.24,Samsung,2023-12-17
P04266,Soundbar,2023,December,90,2890.47,260142.3,Bose,2023-12-17
P06714,Monitor,2023,December,384,204.12,78382.08,HP,2023-12-17
P06102,Smart Speaker,2023,December,21,2665.27,55970.67,Google,2023-12-18
P15894,Headphones,2023,December,334,2588.01,864395.34,Sony,2023-12-19
P08550,Headphones,2023,December,328,1145.02,375566.56,LG,2023-12-19
P12834,Vacuum Cleaner,2023,December,377,98.4,37096.8,Philips,2023-12-19
P01818,Laptop,2023,December,68,1083.72,73692.96,Apple,2023-12-20
P02430,Headphones,2023,December,464,1193.03,553565.92,Apple,2023-12-22
P15282,Vacuum Cleaner,2023,December,41,2004.4,82180.4,Samsung,2023-12-22
P14670,Smartwatch,2023,December,455,1668.07,758971.85,Samsung,2023-12-22
P13140,Coffee Maker,2023,December,457,794.2,362949.4,Philips,2023-12-22
P07938,Smart TV,2023,December,112,1379.62,154517.44,LG,2023-12-23
P03654,Headphones,2023,December,452,1969.94,890412.88,Bose,2023-12-23
P03042,Refrigerator,2023,December,469,2764.12,1296372.28,Beko,2023-12-23
P00288,Gaming Console,2023,December,281,2695.53,757443.93,AMD,2023-12-24
P01206,Smart Speaker,2023,December,250,1411.26,352815.0,Amazon,2023-12-24
P05796,Smartphone,2023,December,484,2121.78,1026941.52,Google,2023-12-24
P13752,Smartphone,2023,December,338,2630.25,889024.5,Samsung,2023-12-25
P11610,Digital Camera,2023,December,459,2867.44,1316154.96,Panasonic,2023-12-26
P16812,Soundbar,2023,December,279,996.73,278087.67,Sony,2023-12-27
P01512,Smartphone,2023,December,248,1783.38,442278.24,Apple,2023-12-27
P06408,Laptop,2023,December,292,1753.36,511981.12,HP,2023-12-27
P00594,Laptop,2023,December,195,2855.05,556734.75,Acer,2023-12-27
P11916,Coffee Maker,2023,December,336,2019.62,678592.32,Panasonic,2023-12-28
P08856,Smartphone,2023,December,149,2438.47,363332.03,LG,2023-12-29
P03348,Vacuum Cleaner,2023,December,194,1576.92,305922.48,Beko,2023-12-30
P10998,Gaming Console,2023,December,221,199.81,44158.01,Nvidia,2023-12-30
P02124,Smartwatch,2023,December,117,1347.57,157665.69,Apple,2023-12-30
P11304,Smart TV,2023,December,51,2479.48,126453.48,Panasonic,2023-12-31
P05184,Monitor,2023,December,352,1036.84,364967.68,Dell,2023-12-31
P04572,Digital Camera,2023,December,337,2845.22,958839.14,Canon,2023-12-31
P10693,Gaming Console,2024,January,403,1815.22,731533.66,Nintendo,2024-01-01
P02737,Tablet,2024,January,281,2267.79,637248.99,Apple,2024-01-01
P01513,Smartphone,2024,January,414,2056.33,851320.62,Apple,2024-01-02
P03961,Smart Speaker,2024,January,125,1027.06,128382.5,Bose,2024-01-02
P11611,Digital Camera,2024,January,410,1156.57,474193.7,Panasonic,2024-01-03
P00289,Gaming Console,2024,January,155,2019.3,312991.5,AMD,2024-01-03
P07327,Smart Speaker,2024,January,158,2742.35,433291.3,JBL,2024-01-03
P12835,Vacuum Cleaner,2024,January,374,2954.17,1104859.58,Philips,2024-01-04
P11917,Coffee Maker,2024,January,149,2919.37,434986.13,Panasonic,2024-01-05
P16507,Digital Camera,2024,January,157,644.57,101197.49,Sony,2024-01-05
P14977,Headphones,2024,January,304,1945.59,591459.36,Samsung,2024-01-05
P13141,Coffee Maker,2024,January,276,372.57,102829.32,Philips,2024-01-05
P05797,Smartphone,2024,January,379,935.57,354581.03,Google,2024-01-06
P01207,Smart Speaker,2024,January,341,486.55,165913.55,Amazon,2024-01-07
P09163,Laptop,2024,January,301,2229.85,671184.85,Lenovo,2024-01-07
P06715,Monitor,2024,January,466,938.73,437448.18,HP,2024-01-07
P09469,Tablet,2024,January,391,2219.6,867863.6,Lenovo,2024-01-07
P02431,Headphones,2024,January,157,1419.4,222845.8,Apple,2024-01-08
P10387,Coffee Maker,2024,January,61,2662.59,162417.99,Nestle,2024-01-08
P05185,Monitor,2024,January,227,611.63,138840.01,Dell,2024-01-08
P06103,Smart Speaker,2024,January,217,793.69,172230.73,Google,2024-01-10
P03655,Headphones,2024,January,223,1632.41,364027.43,Bose,2024-01-11
P08245,Refrigerator,2024,January,65,2492.92,162039.8,LG,2024-01-11
P00595,Laptop,2024,January,440,1325.39,583171.6,Acer,2024-01-12
P04267,Soundbar,2024,January,200,1439.96,287992.0,Bose,2024-01-12
P07021,Headphones,2024,January,80,480.31,38424.8,JBL,2024-01-13
P04573,Digital Camera,2024,January,27,787.13,21252.51,Canon,2024-01-13
P14365,Refrigerator,2024,January,385,1107.12,426241.2,Samsung,2024-01-13
P16201,Gaming Console,2024,January,62,1203.78,74634.36,Sony,2024-01-15
P05491,Vacuum Cleaner,2024,January,432,2018.37,871935.84,Dyson,2024-01-15
P03349,Vacuum Cleaner,2024,January,204,2888.48,589249.92,Beko,2024-01-16
P01819,Laptop,2024,January,299,1052.32,314643.68,Apple,2024-01-17
P10081,Gaming Console,2024,January,349,775.48,270642.52,Microsoft,2024-01-18
P00901,Monitor,2024,January,278,857.68,238435.04,Acer,2024-01-18
P10999,Gaming Console,2024,January,320,1861.35,595632.0,Nvidia,2024-01-18
P13447,Headphones,2024,January,387,1586.59,614010.33,Philips,2024-01-20
P02125,Smartwatch,2024,January,487,1173.81,571645.47,Apple,2024-01-20
P15283,Vacuum Cleaner,2024,January,23,1156.69,26603.87,Samsung,2024-01-21
P15589,Smart TV,2024,January,79,1538.82,121566.78,Sony,2024-01-21
P14671,Smartwatch,2024,January,132,2460.86,324833.52,Samsung,2024-01-22
P06409,Laptop,2024,January,304,539.13,163895.52,HP,2024-01-22
P11305,Smart TV,2024,January,440,192.41,84660.4,Panasonic,2024-01-22
P03043,Refrigerator,2024,January,234,316.74,74117.16,Beko,2024-01-22
P08551,Headphones,2024,January,38,485.55,18450.9,LG,2024-01-23
P08857,Smartphone,2024,January,432,2140.68,924773.76,LG,2024-01-24
P16813,Soundbar,2024,January,363,2049.37,743921.31,Sony,2024-01-25
P09775,Laptop,2024,January,80,2731.04,218483.2,Microsoft,2024-01-25
P07939,Smart TV,2024,January,17,514.49,8746.33,LG,2024-01-26
P12223,Headphones,2024,January,461,723.56,333561.16,Panasonic,2024-01-27
P12529,Soundbar,2024,January,263,947.66,249234.58,Panasonic,2024-01-28
P14059,Smart TV,2024,January,464,1125.97,522450.08,Samsung,2024-01-28
P07633,Soundbar,2024,January,17,2695.42,45822.14,JBL,2024-01-29
P15895,Headphones,2024,January,449,431.09,193559.41,Sony,2024-01-29
P04879,Laptop,2024,January,288,85.93,24747.84,Dell,2024-01-29
P13753,Smartphone,2024,January,160,347.67,55627.2,Samsung,2024-01-31
P09164,Laptop,2024,February,350,2715.44,950404.0,Lenovo,2024-02-01
P04268,Soundbar,2024,February,465,2787.31,1296099.15,Bose,2024-02-03
P09470,Tablet,2024,February,311,973.32,302702.52,Lenovo,2024-02-04
P07328,Smart Speaker,2024,February,277,2078.37,575708.49,JBL,2024-02-04
P14060,Smart TV,2024,February,194,588.07,114085.58,Samsung,2024-02-04
P08246,Refrigerator,2024,February,46,2653.69,122069.74,LG,2024-02-04
P16202,Gaming Console,2024,February,243,2744.86,667000.98,Sony,2024-02-04
P01208,Smart Speaker,2024,February,145,2147.11,311330.95,Amazon,2024-02-05
P15590,Smart TV,2024,February,197,2786.67,548973.99,Sony,2024-02-05
P05186,Monitor,2024,February,470,187.41,88082.7,Dell,2024-02-06
P02432,Headphones,2024,February,400,1466.87,586748.0,Apple,2024-02-06
P12836,Vacuum Cleaner,2024,February,440,2556.56,1124886.4,Philips,2024-02-07
P07022,Headphones,2024,February,310,653.12,202467.2,JBL,2024-02-08
P03350,Vacuum Cleaner,2024,February,432,2566.19,1108594.08,Beko,2024-02-08
P11306,Smart TV,2024,February,376,923.62,347281.12,Panasonic,2024-02-08
P08552,Headphones,2024,February,253,2970.27,751478.31,LG,2024-02-09
P03656,Headphones,2024,February,122,840.23,102508.06,Bose,2024-02-09
P03962,Smart Speaker,2024,February,470,1687.72,793228.4,Bose,2024-02-09
P15284,Vacuum Cleaner,2024,February,324,2572.73,833564.52,Samsung,2024-02-10
P13754,Smartphone,2024,February,138,1622.59,223917.42,Samsung,2024-02-11
P06410,Laptop,2024,February,292,2137.01,624006.92,HP,2024-02-13
P12530,Soundbar,2024,February,138,1544.36,213121.68,Panasonic,2024-02-13
P01820,Laptop,2024,February,308,2050.44,631535.52,Apple,2024-02-13
P05798,Smartphone,2024,February,255,1330.49,339274.95,Google,2024-02-14
P11612,Digital Camera,2024,February,66,737.07,48646.62,Panasonic,2024-02-15
P06104,Smart Speaker,2024,February,431,1475.9,636112.9,Google,2024-02-16
P16814,Soundbar,2024,February,480,2635.37,1264977.6,Sony,2024-02-16
P12224,Headphones,2024,February,484,349.15,168988.6,Panasonic,2024-02-17
P06716,Monitor,2024,February,23,1199.48,27588.04,HP,2024-02-18
P00290,Gaming Console,2024,February,61,617.25,37652.25,AMD,2024-02-18
P14366,Refrigerator,2024,February,455,1693.61,770592.55,Samsung,2024-02-20
P10082,Gaming Console,2024,February,475,2185.76,1038236.0,Microsoft,2024-02-20
P08858,Smartphone,2024,February,232,223.69,51896.08,LG,2024-02-20
P00902,Monitor,2024,February,213,2044.15,435403.95,Acer,2024-02-20
P04880,Laptop,2024,February,269,903.59,243065.71,Dell,2024-02-20
P02738,Tablet,2024,February,451,677.36,305489.36,Apple,2024-02-20
P10388,Coffee Maker,2024,February,297,2139.75,635505.75,Nestle,2024-02-20
P13142,Coffee Maker,2024,February,106,537.84,57011.04,Philips,2024-02-21
P00596,Laptop,2024,February,303,1288.2,390324.6,Acer,2024-02-21
P02126,Smartwatch,2024,February,274,1818.41,498244.34,Apple,2024-02-22
P11000,Gaming Console,2024,February,415,954.96,396308.4,Nvidia,2024-02-22
P07940,Smart TV,2024,February,499,2733.23,1363881.77,LG,2024-02-22
P05492,Vacuum Cleaner,2024,February,55,1938.27,106604.85,Dyson,2024-02-22
P07634,Soundbar,2024,February,391,2727.79,1066565.89,JBL,2024-02-23
P11918,Coffee Maker,2024,February,38,2629.6,99924.8,Panasonic,2024-02-23
P14672,Smartwatch,2024,February,431,1867.95,805086.45,Samsung,2024-02-25
P16508,Digital Camera,2024,February,406,2607.36,1058588.16,Sony,2024-02-26
P13448,Headphones,2024,February,438,2897.88,1269271.44,Philips,2024-02-27
P04574,Digital Camera,2024,February,342,1521.67,520411.14,Canon,2024-02-27
P01514,Smartphone,2024,February,449,95.41,42839.09,Apple,2024-02-28
P15896,Headphones,2024,February,96,2387.76,229224.96,Sony,2024-02-28
P14978,Headphones,2024,February,66,1021.49,67418.34,Samsung,2024-02-28
P03044,Refrigerator,2024,February,42,812.74,34135.08,Beko,2024-02-29
P09776,Laptop,2024,February,219,563.5,123406.5,Microsoft,2024-02-29
P10694,Gaming Console,2024,February,188,2295.7,431591.6,Nintendo,2024-02-29
P10695,Gaming Console,2024,March,304,1931.53,587185.12,Nintendo,2024-03-01
P07023,Headphones,2024,March,159,718.33,114214.47,JBL,2024-03-01
P08553,Headphones,2024,March,275,2774.45,762973.75,LG,2024-03-02
P02739,Tablet,2024,March,210,239.5,50295.0,Apple,2024-03-02
P16203,Gaming Console,2024,March,124,2114.39,262184.36,Sony,2024-03-02
P16815,Soundbar,2024,March,243,1962.33,476846.19,Sony,2024-03-02
P08859,Smartphone,2024,March,93,1693.97,157539.21,LG,2024-03-03
P01515,Smartphone,2024,March,7,796.65,5576.55,Apple,2024-03-04
P07635,Soundbar,2024,March,188,697.28,131088.64,JBL,2024-03-05
P15591,Smart TV,2024,March,245,350.44,85857.8,Sony,2024-03-05
P13449,Headphones,2024,March,149,1646.91,245389.59,Philips,2024-03-05
P04575,Digital Camera,2024,March,82,1413.97,115945.54,Canon,2024-03-05
P16509,Digital Camera,2024,March,130,2801.6,364208.0,Sony,2024-03-07
P02433,Headphones,2024,March,233,696.42,162265.86,Apple,2024-03-07
P13143,Coffee Maker,2024,March,247,2498.02,617010.94,Philips,2024-03-07
P12531,Soundbar,2024,March,57,1959.26,111677.82,Panasonic,2024-03-08
P06105,Smart Speaker,2024,March,232,585.42,135817.44,Google,2024-03-08
P13755,Smartphone,2024,March,303,1362.77,412919.31,Samsung,2024-03-09
P05187,Monitor,2024,March,393,1654.61,650261.73,Dell,2024-03-09
P06411,Laptop,2024,March,474,737.63,349636.62,HP,2024-03-09
P04269,Soundbar,2024,March,86,1002.79,86239.94,Bose,2024-03-10
P15285,Vacuum Cleaner,2024,March,316,2738.14,865252.24,Samsung,2024-03-10
P02127,Smartwatch,2024,March,210,1180.49,247902.9,Apple,2024-03-11
P07941,Smart TV,2024,March,70,2657.09,185996.3,LG,2024-03-12
P08247,Refrigerator,2024,March,444,1345.26,597295.44,LG,2024-03-13
P12837,Vacuum Cleaner,2024,March,182,2070.87,376898.34,Philips,2024-03-14
P04881,Laptop,2024,March,312,1026.12,320149.44,Dell,2024-03-15
P03351,Vacuum Cleaner,2024,March,53,1003.42,53181.26,Beko,2024-03-15
P11919,Coffee Maker,2024,March,190,2947.42,560009.8,Panasonic,2024-03-16
P07329,Smart Speaker,2024,March,156,761.28,118759.68,JBL,2024-03-16
P14673,Smartwatch,2024,March,411,1404.63,577302.93,Samsung,2024-03-17
P01821,Laptop,2024,March,105,1073.31,112697.55,Apple,2024-03-17
P09471,Tablet,2024,March,493,2692.86,1327579.98,Lenovo,2024-03-18
P03045,Refrigerator,2024,March,206,1236.67,254754.02,Beko,2024-03-18
P00291,Gaming Console,2024,March,277,548.36,151895.72,AMD,2024-03-19
P00903,Monitor,2024,March,174,87.51,15226.74,Acer,2024-03-19
P11613,Digital Camera,2024,March,422,2199.93,928370.46,Panasonic,2024-03-20
P05799,Smartphone,2024,March,264,2458.54,649054.56,Google,2024-03-20
P15897,Headphones,2024,March,462,1257.13,580794.06,Sony,2024-03-22
P01209,Smart Speaker,2024,March,147,440.5,64753.5,Amazon,2024-03-22
P09777,Laptop,2024,March,497,403.51,200544.47,Microsoft,2024-03-23
P14367,Refrigerator,2024,March,469,1884.16,883671.04,Samsung,2024-03-23
P09165,Laptop,2024,March,303,2902.62,879493.86,Lenovo,2024-03-23
P06717,Monitor,2024,March,413,1426.65,589206.45,HP,2024-03-24
P03657,Headphones,2024,March,267,2620.43,699654.81,Bose,2024-03-24
P12225,Headphones,2024,March,418,85.29,35651.22,Panasonic,2024-03-25
P10083,Gaming Console,2024,March,78,2966.64,231397.92,Microsoft,2024-03-25
P11307,Smart TV,2024,March,143,1482.14,211946.02,Panasonic,2024-03-26
P05493,Vacuum Cleaner,2024,March,446,502.7,224204.2,Dyson,2024-03-26
P10389,Coffee Maker,2024,March,155,2528.9,391979.5,Nestle,2024-03-26
P00597,Laptop,2024,March,84,1222.9,102723.6,Acer,2024-03-27
P14979,Headphones,2024,March,382,2935.64,1121414.48,Samsung,2024-03-28
P03963,Smart Speaker,2024,March,335,1621.99,543366.65,Bose,2024-03-28
P11001,Gaming Console,2024,March,106,1573.09,166747.54,Nvidia,2024-03-30
P14061,Smart TV,2024,March,66,1972.18,130163.88,Samsung,2024-03-31
P14674,Smartwatch,2024,April,481,1587.83,763746.23,Samsung,2024-04-01
P08248,Refrigerator,2024,April,259,2183.71,565580.89,LG,2024-04-01
P15592,Smart TV,2024,April,256,1274.84,326359.04,Sony,2024-04-02
P10390,Coffee Maker,2024,April,95,524.67,49843.65,Nestle,2024-04-02
P11920,Coffee Maker,2024,April,301,1774.09,534001.09,Panasonic,2024-04-02
P09166,Laptop,2024,April,212,209.02,44312.24,Lenovo,2024-04-03
P01516,Smartphone,2024,April,83,2874.86,238613.38,Apple,2024-04-04
P02128,Smartwatch,2024,April,186,1355.6,252141.6,Apple,2024-04-05
P07024,Headphones,2024,April,73,1978.68,144443.64,JBL,2024-04-05
P16816,Soundbar,2024,April,43,1385.52,59577.36,Sony,2024-04-06
P15898,Headphones,2024,April,185,846.88,156672.8,Sony,2024-04-06
P06106,Smart Speaker,2024,April,229,2506.9,574080.1,Google,2024-04-06
P06718,Monitor,2024,April,154,2596.24,399820.96,HP,2024-04-08
P11002,Gaming Console,2024,April,382,883.28,337412.96,Nvidia,2024-04-09
P08554,Headphones,2024,April,401,1819.53,729631.53,LG,2024-04-10
P03352,Vacuum Cleaner,2024,April,46,1121.8,51602.8,Beko,2024-04-10
P03964,Smart Speaker,2024,April,93,2856.76,265678.68,Bose,2024-04-10
P09778,Laptop,2024,April,282,2434.22,686450.04,Microsoft,2024-04-11
P05188,Monitor,2024,April,384,964.62,370414.08,Dell,2024-04-13
P05800,Smartphone,2024,April,424,1061.46,450059.04,Google,2024-04-13
